Feature ID	KD001	KD002	KD003	KD004	KD005	KD006	KD007	KD008	KD009	KD010	KD011	KD012	KD013	KD014	KD015	KD016	KD017	KD018	KD019	KD020	KD021	KD022	KD023	KD024	KD025	KD026	KD027	KD028	KD029	KD030	KD031	KD032	KD033	KD034	KD035	KD036	KD037	KD038	KD039	KD040	KD041	KD042	KD043	KD044	KD045	KD046	KD047	KD048	KD049	KD050	KD051	KD052	KD053	KD054	KD055	KD056	KD057	KD058	KD059	KD060	KD061
f434bb1f62e53ad7aed6f6ffd2ec039c	0	0	84	0	27	58	0	1380	0	0	341	0	373	424	29	458	42	0	0	323	0	44	0	126	229	229	0	145	0	33	0	230	54	171	0	0	134	33	33	307	39	116	0	122	0	56	475	0	0	48	0	510	0	292	46	0	515	168	510	31	0
610fec3c1f64661f446a6e8270f23d0c	0	0	0	0	0	0	0	330	0	59	505	0	416	283	0	372	109	0	0	498	0	94	52	0	699	0	101	619	0	122	84	259	0	167	103	0	82	40	0	247	0	40	0	142	26	175	524	0	23	86	0	643	0	265	32	0	156	67	374	242	0
7d816826aee1c8acf39585a92584c914	0	0	0	0	0	61	443	1225	0	164	661	0	427	251	86	451	0	0	0	196	0	0	134	0	0	0	0	397	0	130	0	244	0	202	116	0	47	0	62	0	0	162	63	75	0	0	729	0	0	0	23	572	0	305	0	0	153	127	163	282	0
b4bbd00b8917a880ef676eda0d1379b3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3490	0	2830	0	1359	0	0
6aaac37f56d07ffcea4fe9ef1cd00d2f	0	0	0	0	21	24	0	367	0	118	375	65	700	480	137	1199	85	8	81	0	0	21	0	25	0	0	136	400	0	62	0	23	0	180	0	0	102	134	0	307	24	127	11	245	68	0	120	0	19	23	0	596	0	0	39	0	36	0	667	586	0
707740d13076516032127f753473cfc3	0	0	0	0	0	36	0	1069	0	150	311	34	396	276	166	445	0	0	55	177	0	0	89	179	272	601	48	186	0	65	0	0	200	147	42	0	42	20	0	98	0	61	51	85	46	0	435	0	0	96	16	377	0	162	32	0	418	119	238	261	0
b2574632cd105083065793a728d40c81	0	0	0	157	53	136	1687	140	42	0	19	0	122	74	0	58	0	0	242	15	48	0	0	153	0	0	0	770	131	531	227	0	0	40	136	24	0	9	0	27	53	36	0	33	14	16	0	0	0	0	0	0	0	0	879	1516	0	0	84	0	0
924668f542df9de35c2226e4a6cf09bd	0	0	0	0	0	0	0	759	0	44	281	0	435	262	37	491	0	0	40	102	0	0	0	0	203	442	284	571	0	0	0	66	51	106	122	0	152	45	40	120	58	40	0	150	74	33	544	27	0	0	0	176	54	521	0	121	195	0	617	102	0
99deb3c5ecb022ec05609ebd1112a557	0	0	0	0	7	24	0	193	0	65	370	50	490	565	40	472	17	0	8	47	0	165	0	258	193	230	12	455	0	73	17	0	127	194	76	0	160	24	48	250	0	216	9	101	42	0	324	16	0	12	0	540	60	142	26	0	201	188	568	256	0
54dcb911e3ab04e9d5b30c3912100b41	0	0	0	0	17	0	0	1307	0	78	184	19	519	251	83	964	55	199	0	0	0	0	42	0	105	198	0	93	0	0	0	64	455	116	0	15	80	46	0	330	0	93	31	324	35	0	495	0	0	0	0	172	0	261	0	0	180	64	127	313	0
e04cb8c96d35fee0e181a15fc4511d0c	0	0	0	0	0	22	796	255	0	71	419	0	607	186	0	415	0	0	0	167	0	102	86	772	230	0	0	272	0	0	44	88	0	136	0	0	0	55	0	154	0	133	27	0	17	34	359	0	0	0	0	1370	43	0	0	0	146	49	90	0	0
685a1812a6e46f72d7cf1f4a060b8e96	0	0	44	605	33	107	772	89	0	0	41	0	216	67	0	68	111	66	40	0	0	0	0	0	221	0	565	1153	294	158	87	0	133	103	274	94	28	0	0	76	0	6	0	0	29	42	0	0	132	0	0	0	0	0	723	95	102	0	475	79	0
d409f0f157c2b27807fbae78d69bcc0d	0	0	0	0	17	20	0	924	40	22	402	39	487	337	36	380	0	0	0	404	0	0	200	21	137	0	32	402	0	43	61	171	132	179	0	0	57	48	26	92	0	172	0	167	51	0	153	0	33	40	0	493	0	248	27	0	223	143	253	372	0
b358d76cf51dad99d526470074e5f31c	0	0	0	0	38	53	1947	668	0	48	616	0	257	130	18	201	0	0	0	79	0	0	0	3	243	0	134	254	0	50	52	47	0	352	142	0	0	0	0	72	19	0	0	69	0	27	403	0	0	28	0	374	0	147	102	0	265	0	160	67	0
27b0bca5c048a9dfade9558dcf685681	0	0	0	0	0	92	160	732	0	16	223	0	161	204	28	519	63	0	0	304	0	114	19	475	156	682	0	440	0	65	25	112	0	167	147	14	0	0	0	129	134	109	24	160	14	0	325	0	0	56	0	389	0	138	55	0	231	251	128	0	0
e1f3dca7a444e322745b21064cf6fbd2	0	0	0	0	0	36	0	238	11	81	532	23	700	341	32	542	55	0	0	224	0	0	153	58	492	0	93	500	0	76	41	267	0	135	37	0	23	0	0	74	20	104	0	237	28	0	662	0	0	0	0	340	0	0	42	0	305	49	426	74	0
45b76e49b6500d8d245c2f27f6fbb143	0	0	0	9	0	0	0	0	0	280	294	17	969	1271	137	1617	133	190	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	224	45	0	191	23	156	48	372	81	0	0	0	0	0	0	0	0	0	0	0	0	0	546	405	0
7421a0056850e30172e2c541c9215c11	0	0	0	0	0	0	0	603	0	0	305	86	877	782	66	1193	7	0	0	78	0	34	64	0	0	0	0	545	0	0	28	32	0	86	66	13	109	51	16	264	0	128	0	241	30	0	515	0	0	0	0	0	0	338	0	0	0	0	371	74	0
cdb79eecfa38ac58e99bfdef45fabfce	0	0	105	0	24	60	781	656	21	0	317	0	357	111	0	122	0	0	0	52	0	88	275	132	6	0	193	548	0	104	0	0	45	112	79	8	43	0	0	55	0	30	17	92	45	135	222	0	0	33	33	673	0	651	96	132	183	53	184	58	0
e7ad4c0767b33e0a46ee82dba4ad02f0	0	0	21	0	9	96	0	934	0	62	210	0	390	196	0	304	0	0	0	286	0	0	68	0	79	109	81	582	0	0	0	86	91	101	199	21	95	44	0	123	83	145	32	50	48	105	64	0	0	44	0	705	0	335	20	0	307	117	371	160	0
cd3526e9ddf608ed31c4f3d648ca8034	0	0	11	0	23	0	0	295	0	403	453	34	406	586	155	1671	48	0	0	43	0	0	11	0	0	0	0	54	0	0	0	51	0	17	0	0	299	124	0	418	63	166	42	354	79	0	0	0	0	0	0	0	0	0	0	0	0	0	393	497	0
6981b891f50729e0cd919cf353805052	0	0	0	0	0	0	434	46	0	46	1232	0	895	186	0	320	137	0	0	0	0	0	0	522	279	456	0	171	0	26	0	38	0	156	50	0	61	0	0	187	0	114	0	75	0	0	732	0	0	28	0	0	20	180	0	0	0	97	101	0	0
811f358e4e89eecbd75298ffce878cba	0	0	0	0	0	0	581	518	10	131	607	31	465	415	0	551	60	0	0	0	24	0	42	135	90	436	0	201	0	0	0	0	17	38	0	0	0	13	12	79	0	237	0	169	91	15	400	0	0	41	0	353	10	103	0	167	85	108	255	74	0
350fb0a153502ce2dd4fa0cf051d3fbb	0	0	0	0	5	0	413	113	0	91	479	31	415	344	15	618	7	0	0	229	0	0	47	0	0	0	0	448	0	0	0	164	70	105	53	0	35	78	0	377	20	116	14	422	35	71	104	0	0	0	0	505	0	125	52	0	106	0	451	276	0
c24e0e391aa836b5eae25567c7eb89ee	0	0	0	0	0	0	0	0	0	184	486	61	798	828	144	1258	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	155	72	377	65	164	50	373	37	0	91	0	0	0	0	0	0	0	0	0	0	0	711	361	0
d3d5f57b1c8aafeca61afdb1627d2990	0	0	0	0	14	0	327	927	28	63	111	0	205	200	0	375	53	0	0	0	0	0	20	399	221	0	65	489	0	0	0	10	97	285	46	0	89	15	0	108	0	42	21	74	28	70	239	0	33	123	11	680	0	0	0	359	0	39	206	229	0
a5ed1c3fbdb29651bc0b3cfde1a90b3b	0	14	0	195	41	18	3270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	391	138	0	84	43	22	15	0	27	0	0	0	0	0	0	0	0	0	55	0	0	0	13	0	0	0	0	274	1693	0	0	0	0	0
61877fd4d86af3ae4dd4590369743be1	0	0	0	0	0	0	0	0	0	160	231	46	605	793	110	1605	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	29	0	388	0	137	93	497	109	0	0	0	0	0	0	0	0	0	0	0	0	0	547	623	0
6a8118b17d1d40cf877db24449ceb616	0	0	0	0	53	27	0	766	0	0	408	0	353	335	86	773	0	0	0	164	0	59	98	77	0	0	178	374	0	0	0	49	0	88	0	0	152	36	19	169	70	101	41	402	78	0	288	0	0	62	13	0	0	0	0	0	180	136	261	298	0
37a0a427f45ea3b8299b4a41c10d02e6	0	0	67	0	0	38	552	198	0	120	283	0	213	277	36	293	23	0	0	278	0	85	0	269	0	265	0	611	0	187	56	0	51	99	140	0	0	35	13	138	0	71	0	115	32	73	107	0	41	22	0	158	14	386	72	0	325	79	185	134	0
f5e65944985d39991cba3fab949a0150	0	0	0	0	0	58	0	466	19	0	179	0	316	222	37	364	41	0	0	21	0	109	85	433	254	353	0	208	0	36	0	132	53	117	45	0	70	31	14	172	0	54	0	102	38	0	429	0	18	68	12	479	0	285	36	146	134	0	232	253	0
0f2a5acc53e55f2c9f0c7409421dc5a0	0	0	0	0	15	42	0	549	11	122	185	21	453	490	39	818	157	0	165	36	50	0	0	83	61	0	44	83	0	22	0	0	62	39	0	0	93	83	11	399	0	176	50	128	56	0	214	0	0	0	27	101	0	244	41	0	217	158	273	271	0
9d30df1c09b60bb791f16b9f769c6335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6047	0	0	0	0	0	0	0	0	0
bf34422106e5974ddf75216e2c05273c	4	0	0	0	20	8	80	336	4	109	380	13	436	333	0	355	102	0	23	18	0	0	0	0	49	0	29	1015	0	20	0	136	0	130	0	0	66	57	0	391	17	9	22	116	59	14	151	0	0	47	0	221	0	345	54	0	265	147	268	186	0
6ca5825b481071a9e4a17d194b40d243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1367	0	3549	0	1103	0	0
97fbd9fac072dc24ef7af2e143df17a1	0	0	0	0	0	27	0	388	0	40	744	30	886	335	35	466	80	0	0	0	0	0	91	0	62	273	0	198	0	52	0	76	0	79	64	0	55	56	0	141	55	156	0	349	24	0	525	0	0	0	0	367	39	0	61	0	0	0	172	46	0
208a08b90e13b04d2ef2f584535a2d39	0	0	36	0	0	89	0	461	0	81	350	22	235	341	54	645	30	6	0	62	0	0	0	0	46	629	50	316	0	38	0	26	24	99	0	0	35	46	70	161	52	108	23	101	45	14	128	0	0	30	0	374	15	300	52	119	47	176	219	124	0
c67ba62f34a05261ea7a810ff643a52c	0	0	55	365	26	228	0	358	0	34	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	194	51	733	75	155	78	25	220	9	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	328	676	1008	0	0	965	0	0
2ef1e51ab1cf99a3c6417b05a060830e	0	0	0	0	0	70	0	716	0	10	411	0	319	529	37	341	88	0	0	0	0	29	31	186	260	461	45	153	0	0	59	119	20	173	74	13	84	24	26	69	73	58	0	0	44	32	118	0	11	26	0	544	0	118	23	0	70	83	208	53	0
029ac1f87abeae7dbac1ababc489cfec	0	0	0	495	0	38	341	715	22	0	92	0	165	182	59	307	35	0	0	103	0	173	0	0	108	195	114	345	0	37	74	0	33	127	86	0	45	0	0	43	0	29	31	91	11	165	85	0	17	104	27	379	0	399	31	0	238	56	174	0	0
886813d6c66ef41ef648c9b92ffde619	0	0	0	0	0	49	1130	0	0	0	42	22	86	59	19	101	174	33	0	0	0	22	0	229	0	0	0	428	167	404	178	0	37	94	43	22	0	0	78	38	27	0	7	126	22	39	255	0	117	58	14	246	0	0	333	197	183	0	656	0	0
7d02f99e2ea00512b055a4e70f84c18b	0	0	31	0	79	57	283	813	0	0	115	8	244	163	0	478	50	0	17	53	0	36	45	168	0	236	9	523	0	9	93	0	68	191	0	18	15	15	0	33	0	11	125	67	33	31	374	0	0	57	9	290	0	3	59	0	506	196	0	91	0
99bccd58aaeb00f98e22add40be6e36b	36	29	0	0	0	0	0	0	0	142	290	46	494	366	188	862	94	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	97	0	653	110	154	0	437	48	0	0	0	0	0	24	0	0	0	0	0	0	0	947	362	47
d3d0b6aba6f97f1ba77a412531587a84	0	0	0	0	0	0	0	747	0	40	407	91	640	275	88	433	0	0	0	0	0	47	0	0	0	0	0	300	0	0	0	0	0	50	0	0	160	19	0	220	26	120	0	42	71	0	118	0	0	0	0	445	0	105	0	298	95	0	456	317	0
5f8d35126b0a7321413d21487ec72b73	4	0	0	0	0	0	0	0	0	64	377	42	818	804	153	1013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	204	75	8	409	5	78	23	174	57	0	61	0	0	0	0	7	0	0	0	0	0	0	685	402	0
08eedcaf8f982611c4982038139f6271	0	0	30	0	0	59	581	975	0	0	351	46	320	189	119	275	128	0	0	0	0	14	41	66	0	185	0	399	0	0	0	0	0	283	113	0	0	63	0	22	0	60	0	60	60	0	0	0	0	65	0	305	0	0	70	0	36	78	354	106	0
fd496fd32dc8c08ade2e8b6c9d8ee13d	0	0	35	0	17	0	332	94	0	0	0	0	0	12	0	0	0	0	0	41	0	0	0	1228	0	311	0	120	23	89	83	35	70	0	287	24	0	0	0	15	0	0	0	0	0	32	248	0	92	91	52	184	9	875	401	320	284	34	0	0	0
1dacfff5549a7d2494f6a935ea1fb7e8	0	0	30	0	0	0	0	983	0	0	304	34	300	273	0	269	133	0	0	0	0	0	84	511	0	0	0	295	0	0	0	19	0	257	0	6	17	24	34	0	0	115	0	12	33	0	449	0	0	32	7	348	7	0	61	0	215	0	376	118	0
f7428585b7cf8d65f206036a5852adab	0	0	0	124	0	52	249	1118	0	36	172	0	244	53	54	326	0	0	0	51	0	49	155	0	510	0	0	113	0	0	0	0	0	221	0	0	0	23	0	76	36	28	0	40	35	0	304	0	0	72	0	400	0	502	58	0	159	50	0	0	0
da47a7f676f9a37da03e64a99251fd78	0	0	0	0	0	0	0	0	0	199	453	11	1067	548	59	1034	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	45	15	360	65	149	38	238	45	0	0	0	0	0	0	0	0	0	0	0	0	0	626	114	0
b8455681fc92d051fdd023aa62417fb3	0	12	0	0	0	46	0	108	0	36	170	48	504	646	26	922	74	0	0	165	0	12	0	0	113	223	276	0	0	0	0	0	31	21	0	0	88	70	0	285	0	35	13	317	32	0	95	8	0	0	35	415	0	0	0	0	26	0	145	224	0
6d4ab2107d92228c6751838e7dbbe697	0	0	0	0	0	0	316	234	0	77	812	0	632	388	19	466	0	0	0	0	0	0	0	0	174	0	83	316	0	48	0	46	0	71	0	0	83	33	0	185	0	113	32	92	47	0	98	0	0	28	11	57	47	0	0	133	135	118	261	23	0
2bc5942b5fd0f8140d1eaf96be69ff40	0	0	0	0	0	91	0	634	0	0	254	25	332	262	49	212	0	0	0	0	0	0	0	0	0	1079	0	369	0	0	0	0	0	198	0	0	60	68	12	0	64	34	0	0	0	0	87	0	0	29	0	0	0	595	50	0	280	0	260	0	0
cb1abf418422e26cfb437c2a36fa1ee9	0	0	0	0	20	0	0	100	0	0	393	0	506	197	33	543	32	0	0	91	0	0	34	307	0	0	108	58	0	160	0	40	24	0	147	15	0	0	29	162	36	53	0	135	21	29	113	0	43	34	0	1131	15	0	0	0	21	33	212	159	0
2eb2fe0471e37d54b5e1c47660220ad6	0	0	24	0	37	0	0	244	0	0	367	0	228	244	0	238	0	0	0	88	0	35	52	0	348	350	267	538	0	67	0	79	0	65	0	0	51	0	35	84	0	80	0	107	18	48	201	0	0	45	16	381	12	0	0	0	242	167	165	0	0
5fbc483f79cd97d3a7253931f37c33e8	0	0	0	0	0	0	0	0	0	280	204	43	281	443	82	1215	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	55	0	480	36	38	32	560	47	0	0	0	0	0	0	0	0	0	0	0	0	0	518	137	0
33295f1846cff2bf9c88e15798fbc91d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	0	0	0	0	1177	0	2579	0	706	0	0
f74772c312ecf2f0278c402953e04d93	0	0	0	0	0	0	0	786	0	0	135	0	306	119	0	181	0	0	0	0	0	0	143	0	117	874	0	106	0	31	0	292	0	141	0	0	58	0	0	71	0	58	0	180	0	0	256	0	0	0	0	68	0	0	148	0	440	0	268	0	0
fb79816a9c99bb38b68a91eef5ca4540	0	0	0	0	7	26	0	41	0	58	40	24	500	341	63	597	82	0	0	75	0	0	27	0	75	90	22	284	0	0	0	0	24	5	15	0	86	16	0	206	40	60	105	154	39	0	76	0	0	20	0	0	0	0	34	0	0	37	625	848	0
7d518e827d9d6a525a3c1d4b64bdc73c	0	0	0	0	0	0	277	620	0	0	203	0	321	118	0	201	0	0	0	0	0	0	0	112	153	811	0	494	0	0	0	100	0	204	0	0	65	0	0	75	0	88	0	0	0	67	0	0	26	0	0	144	48	0	0	0	82	0	494	7	0
e91c619cb40c81228289adf178ee2b99	0	17	46	0	7	43	0	792	0	11	146	35	70	83	0	206	52	0	0	38	0	37	56	680	95	685	0	174	0	0	0	49	0	97	32	0	55	20	25	49	0	48	69	6	36	0	167	0	0	73	16	68	0	499	0	0	0	16	57	0	0
820f6693f569e339f183638cd73a7fe6	0	10	0	0	97	141	250	0	24	31	51	52	15	51	34	32	0	0	0	0	0	0	245	108	51	144	84	1186	0	160	24	0	39	37	43	0	0	0	14	0	0	31	0	0	13	88	188	332	0	0	0	198	0	156	276	244	0	5	197	0	0
35f3ce6a0ee2829e6ccb193be3c4338b	0	0	0	0	0	38	0	87	0	42	197	0	169	165	38	246	0	0	0	168	25	163	18	392	496	0	0	448	0	190	50	127	0	12	0	12	42	17	0	58	0	58	59	121	16	33	582	0	0	10	0	151	0	0	121	0	0	86	0	181	0
958d78a02bef69a795806f97adb117ea	0	0	99	0	0	0	0	78	0	100	357	67	176	335	59	534	93	0	0	96	0	0	53	21	53	0	0	100	0	0	17	139	35	171	83	0	43	55	31	275	36	74	50	126	58	0	230	0	0	80	16	112	0	0	0	0	166	111	389	71	0
93ffcf9781cf84717a401e9ebaa48be6	0	0	0	0	0	0	0	0	0	404	336	0	0	723	0	1677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	564	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	562	227	0
fa75e4a8d77483c82a344c520c19f153	0	0	0	0	69	0	0	221	29	0	0	0	0	0	5	31	0	0	0	0	0	67	0	0	0	0	0	376	71	254	140	89	81	114	363	24	0	0	17	26	0	0	0	0	8	71	0	962	0	0	0	0	0	0	227	610	0	0	573	69	0
ea9c1edfdf60a0a532f516b20689e41b	0	0	0	0	0	0	0	85	0	0	250	56	304	122	37	170	47	0	0	267	0	0	0	124	0	223	194	502	0	0	0	0	16	123	92	0	31	0	31	113	0	99	0	19	13	25	275	0	0	24	0	0	0	732	67	256	0	0	62	81	0
ea403646ed22d679fa4586263d8fc32f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2102	0	1821	0	446	0	0
d60593a75368eb2dd66ecbbec3313863	0	0	0	0	0	0	0	0	0	118	120	0	527	319	103	379	45	0	0	0	0	120	0	0	0	0	0	0	0	13	0	0	0	53	0	0	64	35	66	101	75	41	57	194	51	14	173	0	0	0	0	234	0	0	0	727	0	104	548	67	0
c973e687a7befb9ba59a4245c59fe1ef	0	0	0	0	0	0	0	0	13	33	989	13	654	681	71	564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	127	0	0	157	0	47	48	94	51	0	0	0	0	0	0	0	0	0	0	0	0	0	488	295	0
bffd79a65e1cd0c98d984f7df8f1ed09	0	0	0	0	20	0	0	33	0	0	161	124	595	258	76	183	86	0	0	0	0	0	0	0	0	0	0	0	76	0	0	29	0	0	0	11	73	68	92	214	150	144	0	56	55	0	0	0	0	0	0	0	0	0	0	234	0	0	1177	395	0
3b0ad10d8b65188ed821ad66f710b506	0	0	0	0	0	36	0	197	0	169	31	0	43	104	63	330	0	0	0	0	0	0	165	0	211	0	122	559	0	98	0	87	29	157	8	0	35	14	0	67	0	0	0	12	21	26	448	0	0	0	13	736	24	137	0	107	85	41	0	102	0
ae56f854ea8f4a95b7950e1c3a9c4051	0	0	0	0	10	54	0	155	0	32	288	59	438	176	33	133	0	0	0	0	0	60	35	49	151	653	0	74	0	0	0	64	0	157	46	0	0	17	25	41	42	173	0	208	24	0	0	0	12	104	24	92	0	0	0	118	88	0	201	385	0
31217980cfdf305668ba9c8482a34e81	0	0	0	0	31	0	314	201	0	15	109	27	256	267	0	462	61	0	0	87	0	0	0	0	0	636	0	136	0	0	0	0	0	167	0	0	16	32	16	123	0	52	0	82	19	18	210	0	0	0	0	0	0	412	0	0	68	0	288	113	0
ed78bbc1db0ff176088ec1eeb30cde95	0	7	0	0	0	61	0	268	0	0	183	0	162	272	0	249	0	0	25	148	0	0	92	0	0	0	42	185	0	18	11	25	32	102	201	0	85	35	23	134	55	64	0	37	48	140	139	7	0	36	0	313	0	68	0	267	97	0	481	102	0
f09f257605135a6049b847768387fb33	0	0	168	0	0	48	0	562	0	67	183	0	327	93	0	198	0	0	0	60	14	14	49	0	0	0	144	153	0	0	0	0	0	46	0	0	0	38	0	57	0	167	0	38	0	30	263	0	0	0	0	736	0	370	0	0	160	195	0	0	0
e335f74033bc634af43ee6baa84fa247	0	0	0	0	0	47	549	0	0	122	276	35	287	367	0	654	156	0	0	96	0	0	0	0	0	0	0	88	0	0	0	0	0	17	0	0	126	62	0	221	0	72	0	171	31	0	38	0	13	20	0	0	0	0	0	0	167	0	130	432	0
569653b1659271a290facfcedd0de061	0	0	0	0	15	0	0	0	0	29	344	68	618	567	104	789	54	46	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	25	0	202	46	65	0	270	33	22	0	0	0	0	0	0	0	0	0	0	0	0	249	289	94
2c545231aacaf1d8c6b3f8f8930d4363	0	0	0	0	0	0	0	159	0	86	253	50	287	378	147	593	0	0	0	0	0	0	0	58	0	199	0	347	0	0	18	0	43	81	0	0	23	82	0	209	29	73	0	344	48	0	0	0	21	26	0	252	0	0	0	0	99	0	122	146	0
223141ee97781bbede60bb494d599448	0	0	0	0	0	0	0	437	0	0	187	0	206	84	0	170	0	0	0	312	0	36	66	51	0	525	0	130	0	0	24	59	0	95	0	0	0	0	0	32	0	24	0	0	19	0	147	0	0	0	0	550	0	218	0	290	105	127	127	127	0
f7447c8e079023f4f2579d8580575dd3	0	0	29	0	0	0	572	0	0	50	140	34	505	94	73	194	139	0	69	0	0	0	0	0	0	0	0	110	112	124	0	40	10	0	45	0	79	63	57	112	100	26	0	241	19	89	0	0	0	0	0	0	0	47	188	0	0	0	513	241	0
18ac4f5d15861353f53f40e3ba71b514	0	0	0	277	0	0	0	340	0	105	324	56	161	82	42	149	0	0	0	0	0	0	47	100	0	0	0	209	0	0	0	79	0	70	35	0	20	0	0	223	22	35	0	51	0	0	399	0	0	18	22	645	5	0	20	0	144	201	94	120	0
f3e9d78daeea42d345080748e31ae3dd	0	0	0	0	0	0	0	551	0	0	526	0	296	139	37	78	46	0	0	0	0	36	75	0	0	0	0	704	0	0	0	0	0	76	0	0	78	0	0	148	68	70	96	133	35	88	328	0	0	0	0	45	0	0	41	0	0	60	148	182	0
1c93e91af67ac3044ce5a5b3e3d6768b	0	0	35	0	0	0	0	200	0	50	89	0	353	179	55	206	0	0	0	36	0	0	0	78	42	143	0	191	0	24	0	167	27	87	82	0	65	16	0	133	0	37	0	23	51	0	396	0	0	46	11	579	0	194	0	0	187	33	199	45	0
d49783e7800974b5f2bcce554e26072e	15	0	0	0	0	30	0	63	0	178	345	24	269	726	0	906	0	161	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	69	27	173	0	99	37	193	27	0	0	0	0	0	0	0	0	0	0	0	0	0	331	333	0
11bd305099dce16ecd99f2cb50aa2e40	0	0	0	0	0	118	0	292	0	15	335	0	302	240	30	294	13	0	0	245	0	39	53	80	69	0	0	198	0	0	37	0	23	217	11	0	35	0	0	93	8	71	21	77	27	0	103	0	0	47	0	107	0	0	31	0	212	0	226	322	0
3ee3085cd6f25c2449332df3675b9eee	0	0	0	0	0	0	0	563	0	0	29	0	187	114	67	273	0	0	0	55	0	0	0	76	0	0	0	440	0	0	16	80	0	43	67	0	68	59	0	107	0	22	0	0	64	0	0	0	26	58	0	90	0	816	38	285	0	33	233	62	0
fac54fffc3590462dcdb5d93230fbb44	0	0	0	268	42	62	358	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	54	52	61	106	0	0	43	18	0	0	0	36	0	0	0	0	0	41	119	0	0	0	0	0	0	309	338	163	32	0	1505	0	0
b2cc6ba17754f8343441016609330459	0	0	58	0	0	103	0	44	0	0	451	33	393	88	0	256	0	0	0	381	0	62	204	0	0	0	33	60	0	0	0	0	0	23	0	0	43	8	0	0	0	76	0	7	19	0	242	0	16	22	0	593	0	80	15	0	65	253	200	51	0
98f7a3ab6c00ede77b927f2239576bac	0	0	0	0	0	0	0	0	0	0	38	34	80	66	0	146	0	0	25	0	0	0	0	0	0	0	0	0	0	14	0	183	0	0	0	0	39	0	0	0	33	17	0	0	0	3115	0	0	0	19	0	0	0	0	34	0	0	0	29	0	0
590df84277cbbcb8484a12227640a8d6	0	0	0	0	0	0	0	0	0	111	137	48	332	401	0	1236	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	100	35	239	0	25	0	469	64	0	0	0	0	0	0	0	0	0	0	0	0	0	260	248	0
c803726dac1aad6846d209e915cea275	0	0	0	0	0	38	0	208	0	42	270	18	441	252	0	167	0	0	0	71	0	0	42	0	434	0	165	134	0	22	0	103	33	68	0	0	0	9	0	0	0	125	35	129	13	49	123	0	0	31	0	280	0	0	0	0	97	180	275	0	0
ce78414357068359ddae6a47b6592a08	0	0	0	0	0	85	0	340	0	0	248	26	98	155	124	318	0	0	0	126	0	0	0	174	0	389	0	203	0	44	0	0	0	255	0	0	19	31	0	50	14	22	0	147	0	8	174	0	0	57	22	73	0	0	0	0	43	39	289	273	0
466f240b16ae7967d70c0d1c09d52b3d	0	0	75	0	27	0	0	0	19	58	115	0	108	138	22	370	0	0	0	343	0	0	57	0	0	0	0	0	0	0	0	0	143	93	0	0	0	0	0	70	0	52	0	67	0	0	54	0	0	27	0	780	0	111	0	385	233	171	135	168	0
2cf0267a31dc6f1b8ee65c913b8f6e4d	0	0	0	0	0	0	181	143	0	0	433	27	311	119	0	362	0	0	0	8	0	0	0	76	0	0	0	52	0	20	0	29	26	73	27	0	8	23	0	0	45	58	53	36	0	55	217	63	0	12	10	286	0	219	65	241	0	38	317	94	0
